scenario,category,policy,product_id,legacy_rank,candidate_rank,rank_delta,legacy_score,candidate_score,score_delta,eligibility_changed,penalty_changed,top_pick_changed,top3_changed,metadata_unknown,metadata_invalid
U5,cleanser,cleanser_structured_authority,51d526de-b127-47c4-83f1-64fc1ec4aa10,6,6,0,64.2,64.2,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,d7bb44e4-d585-41ca-8a74-04781470d1de,7,7,0,63.8,63.8,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,50d8285d-9f90-4437-9427-ecc93e9fa055,8,8,0,63,63,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,635aa0fd-aabb-495e-b68f-42b1135df544,9,9,0,55.3,55.3,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,6d560546-80f1-4ccf-9d2c-34023722d2a7,10,10,0,54.5,54.5,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,cb04b777-9a57-4246-9431-3018638354db,11,11,0,48.3,48.3,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,cd3b66be-cddc-47e1-906f-a871dea84412,12,12,0,43,43,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,0def9373-087e-4998-8ef1-7f4cbdac40e4,13,13,0,41.4,41.4,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,5448b8c3-cf87-4561-a699-3baf3dcb3dab,14,14,0,40.7,40.7,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,8889342d-d9a2-454b-aa27-60d4934b9978,15,15,0,36.8,36.8,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,0bced9fe-aa08-4982-bb4a-03fb9ed509c1,16,18,2,26,8,-18,false,true,false,false,false,false
U5,cleanser,cleanser_structured_authority,fbe265d2-8457-4c4f-96e2-7a08be0e5073,17,16,-1,23.8,23.8,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,f2a697ce-43d9-4a9a-b110-1f332bc29b50,18,19,1,13.1,-4.9,-18,false,true,false,false,false,false
U5,cleanser,cleanser_structured_authority,d0b4789c-bc0a-46e1-8317-ce498377333e,19,17,-2,11.1,11.1,0,false,false,false,false,false,false
U5,cleanser,cleanser_structured_authority,b46ca581-7a4e-4cf1-b599-b9fdc026885d,20,20,0,9.8,-8.2,-18,false,true,false,false,false,false
U5,cleanser,cleanser_structured_authority,3f83bb85-cc53-4aa0-a0f0-e08535288749,21,21,0,7.1,-10.9,-18,false,true,false,false,false,false
U5,cleanser,cleanser_structured_authority,2fddc273-d7ee-4034-a399-3bfd2cfcafd4,22,22,0,6,-12,-18,false,true,false,false,false,false
U5,cleanser,cleanser_structured_authority,e6c3f88c-6908-401f-83d1-a5164f1dd60a,23,23,0,4.9,-13.1,-18,false,true,false,false,false,false
U5,cleanser,cleanser_structured_authority,63300ce0-9bb7-4ce5-98d5-5c59ae283cda,24,24,0,3.6,-14.4,-18,false,true,false,false,false,false
U5,cleanser,cleanser_structured_authority,009e0339-fa00-429e-a1c2-2a23eb4707f8,25,25,0,1.8,-16.2,-18,false,true,false,false,false,false
U5,cleanser,cleanser_structured_authority,9d47de96-3227-494b-a8aa-2a4a3b7959d8,26,26,0,-2,-20,-18,false,true,false,false,false,false
U5,moisturizer,balm_candidate_a,bd98f785-15c8-4800-af64-d39c3ad873a0,1,1,0,92.5,92.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,97deb2cc-2fae-4dbb-8253-03170e197002,2,2,0,91.8,91.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,65a4c320-4815-4488-b031-b0a06b4702ca,3,3,0,91.5,91.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,ae72c231-3629-4272-8c16-9ca4372e3985,4,4,0,91.5,91.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,c67266dd-3706-4929-9196-936d1f61cbc5,5,5,0,91.1,91.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,ffbaebea-2515-4c5f-8403-cd9a56830ae4,6,6,0,89.5,89.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,9a98cc54-6238-4ed6-91d0-200f5203f46c,7,7,0,89.4,89.4,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,615c6866-b1ea-48d3-adbe-fbe1831dc6f1,8,8,0,88.7,88.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,7a58897d-bc51-47e8-ba8d-60322b5f8f3d,9,9,0,88.5,88.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,93d11022-2b8c-4a72-a3a1-9f69655b9e91,10,10,0,88.1,88.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,b1f6b527-679f-48f3-9b58-5d28ec095f2f,11,11,0,88.1,88.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,d4e752ca-81bb-49bf-b74d-03d388830f47,12,12,0,87.8,87.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,e4f25cfc-293d-47f8-8eea-70e4b0ec1c7b,13,13,0,87.7,87.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,24103bd1-c7ba-4cc9-b9b9-8129c6452232,14,14,0,85.4,85.4,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,de9fbe7f-e28b-4a8e-bbf6-536d3aa2a2c4,15,15,0,85.1,85.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,5116d78d-0118-42b1-acc8-1ee384624725,16,16,0,84.3,84.3,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,a59880f2-be88-4938-9958-254b87fd37ea,17,17,0,84,84,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,5848640c-84ca-4079-9d9e-8f3113159fe1,18,18,0,83.9,83.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,358bb655-d0e8-4bbf-93c0-58eea5b5d7ae,19,19,0,83.1,83.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,15b45c92-8b35-493a-8329-bc6b4ab5a53d,20,20,0,82.8,82.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,b72b0570-ee3f-4692-b45f-633b46ae3b64,21,,,82.4,82.4,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,418e2bc1-7d6c-4334-9058-7af7ce159c6c,22,21,-1,81.8,81.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,d0319209-502b-4c85-be54-392600ff6b23,23,22,-1,80.8,80.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,3f12f933-9525-4ee1-80c5-257daf40d902,24,23,-1,79.9,79.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,7a98b5e7-2c1f-441a-afee-dd1c592d95bc,25,24,-1,79.1,79.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,06d1ad4b-2291-4b73-8bf4-f1f3c0226fea,26,25,-1,78.7,78.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,37f18d02-adfd-4c72-b267-8e8facb1c5d1,27,26,-1,75.8,75.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,173c63a8-a40d-4d1e-acb6-a7944d66ec43,28,27,-1,75.2,75.2,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,c7839904-2245-4a86-922c-4d59cf8df0b3,29,28,-1,74.4,74.4,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,1eb7b437-b527-44e4-b4c2-5d56dc26d2d3,30,29,-1,74.3,74.3,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,deaacf29-585c-4e1b-a7c3-73a243e69c2e,31,30,-1,73.8,73.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,b639c8b4-6a61-440e-b4db-fac7381593ff,32,31,-1,73.2,73.2,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,df3ab2f1-a4bf-46f9-aaff-df3665156b37,33,32,-1,73.1,73.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,c2bb9ffd-f261-4f9b-91ed-23f6cea9ada1,34,,,73.1,73.1,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,e8d1bb9d-1a8b-430b-a79d-79d16b18ce5e,35,33,-2,72.7,72.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,2d52e270-0429-4c5f-89dd-5c608b92fe8c,36,34,-2,72.7,72.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,1f20944c-5a86-4748-8daf-7d57259ea6c0,37,35,-2,71.9,71.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,ef252acf-cfe2-4b2b-a223-80064be88e52,38,36,-2,71.7,71.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,d2141a9d-3975-4d93-83f7-a4814c9c6a57,39,37,-2,70.7,70.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,03f5a72b-6c9a-4487-a3a9-39d1e6afa7bb,40,38,-2,69.9,69.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,4cbd41f3-1357-42c6-a6c7-6df0e90d54a7,41,39,-2,69.7,69.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,fd00be48-42e4-4db5-8838-e0820f147254,42,40,-2,68.6,68.6,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,e15a1f7e-29b3-49fd-aae4-297bf9ada4ed,43,41,-2,68,68,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,af70acaa-24b0-45eb-b82b-3c3b9f6d589f,44,42,-2,67.5,67.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,4aa41038-de5b-4125-97b0-a50e7575cc00,45,43,-2,66.9,66.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,d5093dae-ce2f-4681-9811-2052e1779ff3,46,44,-2,65.1,65.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,cd0022c9-a80e-4f57-876b-79e1cb311a15,47,,,65.1,65.1,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,2ab9955d-9e7f-41fc-9751-9e313d50e492,48,45,-3,64.8,64.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,9e727419-40e6-4c61-b44c-609507b7b822,49,46,-3,64.7,64.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,976c13ef-8ebd-4b69-acae-0d070f6cd590,50,47,-3,56.2,56.2,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,3fe73499-c2a9-4ee5-b4b5-6a60e07c6686,51,,,49.8,49.8,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,4c7af697-1413-4b7d-a89e-6edd2bd5f40c,52,,,43.4,43.4,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,47a8a197-40d4-41df-b1ed-7f85eb458a3d,53,48,-5,40.4,40.4,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_a,637782f6-709e-45e3-a886-a279c142667d,54,,,36.5,36.5,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,36b7d8f7-eb23-4fdb-a510-99ad4b64eb0e,55,,,36.3,36.3,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,8c2c12e7-2fa6-4230-bee6-958a4dc9dc97,56,,,35.5,35.5,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,3e8c269e-17d8-47ec-a51d-9eada96461f4,57,,,35.2,35.2,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,49a483f3-9232-4b58-a91b-ddb5ea2f973e,58,,,34.1,34.1,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,f0bea751-1439-4f32-b9e9-1e204c5dd64e,59,,,28.3,28.3,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,d35a03e7-4974-4eef-ad9d-c2e909622c6c,60,,,26,26,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_a,7b4a237c-7f6e-4f18-a581-9d6fcad8f92e,61,,,23.3,23.3,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_b,bd98f785-15c8-4800-af64-d39c3ad873a0,1,1,0,92.5,92.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,97deb2cc-2fae-4dbb-8253-03170e197002,2,2,0,91.8,91.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,65a4c320-4815-4488-b031-b0a06b4702ca,3,3,0,91.5,91.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,ae72c231-3629-4272-8c16-9ca4372e3985,4,4,0,91.5,91.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,c67266dd-3706-4929-9196-936d1f61cbc5,5,5,0,91.1,91.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,ffbaebea-2515-4c5f-8403-cd9a56830ae4,6,6,0,89.5,89.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,9a98cc54-6238-4ed6-91d0-200f5203f46c,7,7,0,89.4,89.4,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,615c6866-b1ea-48d3-adbe-fbe1831dc6f1,8,8,0,88.7,88.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,7a58897d-bc51-47e8-ba8d-60322b5f8f3d,9,9,0,88.5,88.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,93d11022-2b8c-4a72-a3a1-9f69655b9e91,10,10,0,88.1,88.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,b1f6b527-679f-48f3-9b58-5d28ec095f2f,11,11,0,88.1,88.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,d4e752ca-81bb-49bf-b74d-03d388830f47,12,12,0,87.8,87.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,e4f25cfc-293d-47f8-8eea-70e4b0ec1c7b,13,13,0,87.7,87.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,24103bd1-c7ba-4cc9-b9b9-8129c6452232,14,14,0,85.4,85.4,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,de9fbe7f-e28b-4a8e-bbf6-536d3aa2a2c4,15,15,0,85.1,85.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,5116d78d-0118-42b1-acc8-1ee384624725,16,16,0,84.3,84.3,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,a59880f2-be88-4938-9958-254b87fd37ea,17,17,0,84,84,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,5848640c-84ca-4079-9d9e-8f3113159fe1,18,18,0,83.9,83.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,358bb655-d0e8-4bbf-93c0-58eea5b5d7ae,19,19,0,83.1,83.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,15b45c92-8b35-493a-8329-bc6b4ab5a53d,20,20,0,82.8,82.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,b72b0570-ee3f-4692-b45f-633b46ae3b64,21,,,82.4,82.4,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_b,418e2bc1-7d6c-4334-9058-7af7ce159c6c,22,21,-1,81.8,81.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,d0319209-502b-4c85-be54-392600ff6b23,23,22,-1,80.8,80.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,3f12f933-9525-4ee1-80c5-257daf40d902,24,23,-1,79.9,79.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,7a98b5e7-2c1f-441a-afee-dd1c592d95bc,25,24,-1,79.1,79.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,06d1ad4b-2291-4b73-8bf4-f1f3c0226fea,26,25,-1,78.7,78.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,37f18d02-adfd-4c72-b267-8e8facb1c5d1,27,26,-1,75.8,75.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,173c63a8-a40d-4d1e-acb6-a7944d66ec43,28,27,-1,75.2,75.2,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,c7839904-2245-4a86-922c-4d59cf8df0b3,29,28,-1,74.4,74.4,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,1eb7b437-b527-44e4-b4c2-5d56dc26d2d3,30,29,-1,74.3,74.3,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,deaacf29-585c-4e1b-a7c3-73a243e69c2e,31,30,-1,73.8,73.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,b639c8b4-6a61-440e-b4db-fac7381593ff,32,31,-1,73.2,73.2,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,df3ab2f1-a4bf-46f9-aaff-df3665156b37,33,32,-1,73.1,73.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,c2bb9ffd-f261-4f9b-91ed-23f6cea9ada1,34,,,73.1,73.1,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_b,e8d1bb9d-1a8b-430b-a79d-79d16b18ce5e,35,33,-2,72.7,72.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,2d52e270-0429-4c5f-89dd-5c608b92fe8c,36,34,-2,72.7,72.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,1f20944c-5a86-4748-8daf-7d57259ea6c0,37,35,-2,71.9,71.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,ef252acf-cfe2-4b2b-a223-80064be88e52,38,36,-2,71.7,71.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,d2141a9d-3975-4d93-83f7-a4814c9c6a57,39,37,-2,70.7,70.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,03f5a72b-6c9a-4487-a3a9-39d1e6afa7bb,40,38,-2,69.9,69.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,4cbd41f3-1357-42c6-a6c7-6df0e90d54a7,41,39,-2,69.7,69.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,fd00be48-42e4-4db5-8838-e0820f147254,42,40,-2,68.6,68.6,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,e15a1f7e-29b3-49fd-aae4-297bf9ada4ed,43,41,-2,68,68,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,af70acaa-24b0-45eb-b82b-3c3b9f6d589f,44,42,-2,67.5,67.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,4aa41038-de5b-4125-97b0-a50e7575cc00,45,43,-2,66.9,66.9,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,d5093dae-ce2f-4681-9811-2052e1779ff3,46,44,-2,65.1,65.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,cd0022c9-a80e-4f57-876b-79e1cb311a15,47,45,-2,65.1,65.1,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,2ab9955d-9e7f-41fc-9751-9e313d50e492,48,46,-2,64.8,64.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,9e727419-40e6-4c61-b44c-609507b7b822,49,47,-2,64.7,64.7,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,976c13ef-8ebd-4b69-acae-0d070f6cd590,50,48,-2,56.2,56.2,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,3fe73499-c2a9-4ee5-b4b5-6a60e07c6686,51,49,-2,49.8,49.8,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,4c7af697-1413-4b7d-a89e-6edd2bd5f40c,52,,,43.4,43.4,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_b,47a8a197-40d4-41df-b1ed-7f85eb458a3d,53,50,-3,40.4,40.4,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,637782f6-709e-45e3-a886-a279c142667d,54,,,36.5,36.5,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_b,36b7d8f7-eb23-4fdb-a510-99ad4b64eb0e,55,,,36.3,36.3,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_b,8c2c12e7-2fa6-4230-bee6-958a4dc9dc97,56,51,-5,35.5,35.5,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,3e8c269e-17d8-47ec-a51d-9eada96461f4,57,52,-5,35.2,35.2,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,49a483f3-9232-4b58-a91b-ddb5ea2f973e,58,,,34.1,34.1,0,true,false,false,false,false,false
U5,moisturizer,balm_candidate_b,f0bea751-1439-4f32-b9e9-1e204c5dd64e,59,53,-6,28.3,28.3,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,d35a03e7-4974-4eef-ad9d-c2e909622c6c,60,54,-6,26,26,0,false,false,false,false,false,false
U5,moisturizer,balm_candidate_b,7b4a237c-7f6e-4f18-a581-9d6fcad8f92e,61,,,23.3,23.3,0,true,false,false,false,false,false
U5,sunscreen,sunscreen_completeness,25b2763f-529f-4b2e-a436-2e0776279c55,1,1,0,83.3,83.3,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,dc1ef3f3-db1b-4c3f-954a-b18343e3d9f3,2,2,0,78.5,78.5,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,fdf06871-db8e-4e73-a48c-c057c5ce925d,3,3,0,74,74,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,9983f167-24e7-4223-bd86-446ce6ced31b,4,4,0,70,70,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,0bb742d2-df6b-49a7-8e29-8f76ae62ac0d,5,5,0,65.3,65.3,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,336bb533-0fe4-4380-8b9f-ab16fb24b807,6,6,0,53,53,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,765b3ca1-6927-49b0-bee6-4138d03dd915,7,7,0,52.9,52.9,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,2d3591f2-2216-4043-8493-a9492806ef8b,8,8,0,47.3,47.3,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,dd326b18-ea56-45fb-8571-42186b6c9159,9,9,0,45,45,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,57e4a5ec-115d-4322-85a1-7976db669700,10,10,0,29.1,29.1,0,false,false,false,false,true,false
U5,sunscreen,sunscreen_completeness,cbcd06a2-de29-47ca-afd1-ab1d5de93903,11,11,0,17.5,17.5,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,0b59cb66-ab03-4a0d-815e-7a94a5c7ae65,1,1,0,69.3,69.3,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,d4f64d02-6d35-435b-8269-b6ed7cd34bad,2,2,0,68.9,68.9,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,15420430-2a68-49e2-ab53-716d9c4ff45e,3,3,0,68.1,68.1,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,65a4be83-a9b7-4b1d-bd58-1b6e99cf66fc,4,4,0,67.4,67.4,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,c8f78d00-85b9-4850-b464-e8a0d815b2d8,5,5,0,64.3,64.3,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,51d526de-b127-47c4-83f1-64fc1ec4aa10,6,6,0,63,63,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,50d8285d-9f90-4437-9427-ecc93e9fa055,7,7,0,61.6,61.6,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,635aa0fd-aabb-495e-b68f-42b1135df544,8,8,0,58.3,58.3,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,d7bb44e4-d585-41ca-8a74-04781470d1de,9,9,0,54.4,54.4,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,6d560546-80f1-4ccf-9d2c-34023722d2a7,10,10,0,45.1,45.1,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,cb04b777-9a57-4246-9431-3018638354db,11,11,0,43.3,43.3,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,0def9373-087e-4998-8ef1-7f4cbdac40e4,12,12,0,36,36,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,5448b8c3-cf87-4561-a699-3baf3dcb3dab,13,13,0,35.5,35.5,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,cd3b66be-cddc-47e1-906f-a871dea84412,14,14,0,35.2,35.2,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,8889342d-d9a2-454b-aa27-60d4934b9978,15,15,0,31.8,31.8,0,false,false,false,false,false,false
U6,cleanser,cleanser_structured_authority,0bced9fe-aa08-4982-bb4a-03fb9ed509c1,16,18,2,17.1,-0.9,-18,false,true,false,false,false,false
U6,cleanser,cleanser_structured_authority,fbe265d2-8457-4c4f-96e2-7a08be0e5073,17,16,-1,14.4,14.4,0,false,false,false,false,false,false
